Player Display Name,Player First Name,Player Last Name,Player Primary Position,Session Title,Session Type,Session Day of Week,Session Week Number,Drill Title,Total Time,Total Distance,Distance Per Min,Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),High Speed Running (Absolute),High Speed Running (Relative),HSR Per Minute (Absolute),HSR Per Minute (Relative),Sprint Distance,Sprints,Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Max Speed,Player Max Speed,Accelerations (Absolute),Accelerations (Relative),Acceleration Impulse,Accelerations Zone 4 (Absolute),Accelerations Zone 4 (Relative),Accelerations Zone 5 (Absolute),Accelerations Zone 5 (Relative),Accelerations Zone 6 (Absolute),Accelerations Zone 6 (Relative),Accelerations Total Distance Zone 4 (Absolute),Accelerations Total Distance Zone 4 (Relative),Accelerations Total Distance Zone 5 (Absolute),Accelerations Total Distance Zone 5 (Relative),Accelerations Total Distance Zone 6 (Absolute),Accelerations Total Distance Zone 6 (Relative),Accelerations Per Min (Absolute),Accelerations Per Min (Relative),Player Max Accel,Max Acceleration,Decelerations (Absolute),Decelerations (Relative),Decelerations Zone 4 (Absolute),Decelerations Zone 4 (Relative),Decelerations Zone 5 (Absolute),Decelerations Zone 5 (Relative),Decelerations Zone 6 (Absolute),Decelerations Zone 6 (Relative),Decelerations Total Distance Zone 4 (Absolute),Decelerations Total Distance Zone 4 (Relative),Decelerations Total Distance Zone 5 (Absolute),Decelerations Total Distance Zone 5 (Relative),Decelerations Total Distance Zone 6 (Absolute),Decelerations Total Distance Zone 6 (Relative),Decels Per Min (Absolute),Decelerations Per Min (Relative),Player Max Decel,Max Deceleration,Average Time Since Last Accel,Average Time Since Last Decel,HML Efforts,Dynamic Load Anterior,Dynamic Load Lateral,Dynamic Load Vertical,Mechanical Load,Total Loading,Time In Heart Rate Zone 5 (Absolute),Time In Heart Rate Zone 5 (Relative),Time In Heart Rate Zone 6 (Absolute),Time In Heart Rate Zone 6 (Relative),Average Heart Rate,Heart Rate Load,Max Heart Rate,Player Max Heart Rate,Step Balance,Fatigue Index,Drill Date,Session Date,Unnamed: 89
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,Team Training,MD-3,Monday,23,Team Training,80,8374,104.7,209,209,114,114,63,63,380,379,4.75,4.75,91,3,5,5,2,2,1,1,28.5,32.4,28,28,,14,14,8,8,5,5,,,,,,,0.35,0.35,5.08,4.8,28,28,14,14,8,8,5,5,,,,,,,0.35,0.35,-4.75,-3.12,17.7,12.7,36,272,238,170,681,725,8.0,8.0,2.4,2.4,137,209,187,197,49.2,4.9,6/1/2026,6/1/2026,
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,Team Training,MD-3,Monday,23,Team Training,72,6343,88.1,160,160,87,87,47,47,291,295,4.04,4.04,67,2,3,3,1,1,0,0,29.4,32.6,24,24,,12,12,7,7,4,4,,,,,,,0.34,0.34,6.18,3.74,23,23,11,11,7,7,4,4,,,,,,,0.33,0.33,-5.52,-3.92,11.2,17.2,31,192,168,120,480,550,7.2,7.2,2.2,2.2,135,159,189,192,50.1,7.3,6/1/2026,6/1/2026,
Pantelis Hatzidiakos,Pantelis,Hatzidiakos,Central Defender,Team Training,MD-3,Monday,23,Team Training,65,6461,99.4,179,179,97,97,61,61,325,295,4.99,4.99,87,3,4,4,2,2,1,1,29.5,32.1,26,26,,13,13,7,7,5,5,,,,,,,0.4,0.4,6.05,4.18,23,23,11,11,7,7,4,4,,,,,,,0.37,0.37,-5.18,-4.35,11.1,9.0,28,195,170,122,486,561,6.5,6.5,1.9,1.9,149,162,191,199,49.2,5.1,6/1/2026,6/1/2026,
Panagiotis Retsos,Panagiotis,Retsos,Central Defender,Team Training,MD-3,Monday,23,Team Training,88,7748,88.0,214,214,117,117,68,68,389,386,4.42,4.42,97,3,5,5,2,2,1,1,28.6,31.9,26,26,,13,13,8,8,5,5,,,,,,,0.31,0.31,5.94,5.37,26,26,13,13,7,7,5,5,,,,,,,0.3,0.3,-6.32,-4.98,17.8,15.5,39,238,208,149,595,704,8.8,8.8,2.6,2.6,143,194,190,193,49.3,2.6,6/1/2026,6/1/2026,
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-3,Monday,23,Team Training,65,6979,107.4,246,246,134,134,113,113,448,455,6.88,6.88,161,6,6,6,2,2,2,2,31.2,34.1,22,22,,11,11,6,6,4,4,,,,,,,0.35,0.35,5.43,3.54,21,21,10,10,6,6,4,4,,,,,,,0.33,0.33,-4.7,-3.5,9.9,15.3,28,197,172,123,493,523,6.5,6.5,1.9,1.9,154,174,194,194,50.9,3.8,6/1/2026,6/1/2026,
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,Team Training,MD-3,Monday,23,Team Training,80,8260,103.3,198,198,108,108,58,58,360,371,4.5,4.5,83,3,4,4,2,2,1,1,27.9,32.6,27,27,,13,13,8,8,5,5,,,,,,,0.35,0.35,5.05,5.27,28,28,14,14,8,8,5,5,,,,,,,0.35,0.35,-5.2,-3.95,10.5,18.5,36,250,219,156,625,708,8.0,8.0,2.4,2.4,154,207,197,196,48.0,5.4,6/1/2026,6/1/2026,
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,Team Training,MD-3,Monday,23,Team Training,72,7600,105.6,187,187,102,102,60,60,341,335,4.73,4.73,86,3,4,4,2,2,1,1,28.8,31.9,30,30,,15,15,9,9,6,6,,,,,,,0.43,0.43,5.06,4.62,30,30,15,15,9,9,6,6,,,,,,,0.42,0.42,-4.53,-3.14,15.3,14.5,33,245,215,153,613,645,7.2,7.2,2.2,2.2,154,190,191,194,50.3,7.3,6/1/2026,6/1/2026,
Manolis Siopis,Manolis,Siopis,Defensive Midfielder,Team Training,MD-3,Monday,23,Team Training,65,7661,117.9,181,181,99,99,76,76,329,310,5.06,5.06,108,4,4,4,2,2,1,1,28.9,32.2,24,24,,12,12,7,7,4,4,,,,,,,0.38,0.38,6.08,5.07,25,25,12,12,7,7,5,5,,,,,,,0.39,0.39,-5.98,-5.18,12.6,10.2,36,234,205,146,585,688,6.5,6.5,1.9,1.9,143,192,187,199,51.2,6.9,6/1/2026,6/1/2026,
Christos Mouzakitis,Christos,Mouzakitis,Defensive Midfielder,Team Training,MD-3,Monday,23,Team Training,80,9883,123.5,256,256,140,140,77,77,465,489,5.82,5.82,109,3,6,6,3,3,1,1,28.2,32.5,39,39,,19,19,11,11,7,7,,,,,,,0.5,0.5,5.79,3.27,39,39,19,19,11,11,7,7,,,,,,,0.5,0.5,-5.66,-5.52,15.8,16.9,50,310,271,194,775,832,8.0,8.0,2.4,2.4,135,247,196,200,50.3,4.0,6/1/2026,6/1/2026,
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-3,Monday,23,Team Training,65,6981,107.4,234,234,127,127,97,97,425,430,6.53,6.53,138,5,5,5,2,2,1,1,28.9,33.4,27,27,,13,13,8,8,5,5,,,,,,,0.42,0.42,5.82,3.7,25,25,12,12,7,7,5,5,,,,,,,0.39,0.39,-5.52,-3.26,18.3,15.3,32,210,184,131,526,580,6.5,6.5,1.9,1.9,142,175,187,194,49.3,8.3,6/1/2026,6/1/2026,
Petros Mantalos,Petros,Mantalos,Offensive Midfielder,Team Training,MD-3,Monday,23,Team Training,65,6713,103.3,254,254,139,139,69,69,462,455,7.11,7.11,98,3,6,6,3,3,1,1,29.4,33.2,23,23,,11,11,7,7,4,4,,,,,,,0.37,0.37,6.02,3.76,24,24,12,12,7,7,4,4,,,,,,,0.38,0.38,-6.31,-5.79,11.3,16.3,30,187,164,117,467,555,6.5,6.5,1.9,1.9,141,168,189,194,51.1,3.5,6/1/2026,6/1/2026,
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,Team Training,MD-3,Monday,23,Team Training,88,10343,117.5,331,331,181,181,134,134,603,559,6.85,6.85,192,6,8,8,4,4,2,2,29.2,32.7,38,38,,19,19,11,11,7,7,,,,,,,0.43,0.43,4.58,5.3,39,39,19,19,11,11,7,7,,,,,,,0.45,0.45,-5.83,-4.53,9.8,18.3,40,298,260,186,744,868,8.8,8.8,2.6,2.6,150,259,193,200,51.4,7.8,6/1/2026,6/1/2026,
Dimitris Pelkas,Dimitris,Pelkas,Offensive Midfielder,Team Training,MD-3,Monday,23,Team Training,80,9393,117.4,316,316,172,172,113,113,574,575,7.17,7.17,162,6,7,7,3,3,2,2,29.8,32.9,33,33,,16,16,10,10,6,6,,,,,,,0.42,0.42,5.46,4.33,35,35,17,17,10,10,7,7,,,,,,,0.44,0.44,-6.18,-4.41,15.5,18.5,36,301,264,188,753,864,8.0,8.0,2.4,2.4,144,235,195,192,51.8,3.6,6/1/2026,6/1/2026,
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,Team Training,MD-3,Monday,23,Team Training,65,6643,102.2,312,312,170,170,103,103,568,560,8.74,8.74,148,5,7,7,3,3,2,2,31.0,34.7,20,20,,10,10,6,6,4,4,,,,,,,0.32,0.32,5.43,3.63,19,19,9,9,5,5,3,3,,,,,,,0.3,0.3,-5.66,-3.36,16.1,18.0,27,190,167,119,476,533,6.5,6.5,1.9,1.9,154,166,187,193,48.5,8.0,6/1/2026,6/1/2026,
Christos Tzolis,Christos,Tzolis,Winger,Team Training,MD-3,Monday,23,Team Training,88,10069,114.4,381,381,208,208,158,158,693,723,7.88,7.88,225,7,9,9,4,4,3,3,32.3,35.3,39,39,,19,19,11,11,7,7,,,,,,,0.44,0.44,5.53,4.57,37,37,18,18,11,11,7,7,,,,,,,0.43,0.43,-6.48,-4.1,16.9,18.0,52,299,262,187,748,868,8.8,8.8,2.6,2.6,151,252,191,200,50.3,7.5,6/1/2026,6/1/2026,
Giorgos Masouras,Giorgos,Masouras,Winger,Team Training,MD-3,Monday,23,Team Training,88,9969,113.3,378,378,206,206,196,196,687,699,7.81,7.81,280,12,9,9,4,4,3,3,31.9,35.3,31,31,,15,15,9,9,6,6,,,,,,,0.36,0.36,4.65,4.56,32,32,16,16,9,9,6,6,,,,,,,0.37,0.37,-5.11,-4.75,11.5,8.6,45,281,246,176,703,832,8.8,8.8,2.6,2.6,145,249,185,196,50.0,3.5,6/1/2026,6/1/2026,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,Team Training,MD-3,Monday,23,Team Training,88,8185,93.0,330,330,180,180,137,137,600,609,6.82,6.82,196,8,8,8,4,4,2,2,30.3,34.5,26,26,,13,13,8,8,5,5,,,,,,,0.3,0.3,5.15,4.97,27,27,13,13,8,8,5,5,,,,,,,0.31,0.31,-5.13,-3.63,12.3,8.4,41,272,238,170,679,744,8.8,8.8,2.6,2.6,152,205,185,196,48.8,3.2,6/1/2026,6/1/2026,
Fotis Ioannidis,Fotis,Ioannidis,Striker,Team Training,MD-3,Monday,23,Team Training,72,6679,92.8,255,255,139,139,95,95,464,477,6.44,6.44,136,5,6,6,3,3,1,1,29.7,34.3,26,26,,13,13,7,7,5,5,,,,,,,0.36,0.36,4.91,4.48,26,26,13,13,7,7,5,5,,,,,,,0.36,0.36,-6.08,-3.25,10.6,16.4,32,198,173,124,495,568,7.2,7.2,2.2,2.2,142,167,186,199,48.7,6.8,6/1/2026,6/1/2026,
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,Team Training,MD-2,Tuesday,23,Team Training,88,4112,46.7,36,36,20,20,7,7,65,68,0.74,0.74,10,0,0,0,0,0,0,0,24.6,27.7,13,13,,6,6,3,3,2,2,,,,,,,0.15,0.15,5.75,4.32,12,12,6,6,3,3,2,2,,,,,,,0.14,0.14,-5.71,-4.43,8.4,8.1,16,120,105,75,300,334,8.8,8.8,2.6,2.6,152,103,192,192,51.0,5.1,6/2/2026,6/2/2026,
Odysseas Vlachodimos,Odysseas,Vlachodimos,Goalkeeper,Team Training,MD-2,Tuesday,23,Team Training,65,2960,45.5,26,26,14,14,7,7,47,47,0.72,0.72,10,0,0,0,0,0,0,0,23.9,27.3,10,10,,5,5,3,3,2,2,,,,,,,0.16,0.16,5.16,4.59,10,10,5,5,3,3,2,2,,,,,,,0.17,0.17,-5.24,-3.02,15.7,12.9,15,85,74,53,212,247,6.5,6.5,1.9,1.9,137,74,196,194,50.3,6.5,6/2/2026,6/2/2026,
Christos Mandas,Christos,Mandas,Goalkeeper,Team Training,MD-2,Tuesday,23,Team Training,88,3621,41.2,35,35,19,19,8,8,63,59,0.72,0.72,11,0,0,0,0,0,0,0,24.6,27.0,11,11,,5,5,3,3,2,2,,,,,,,0.13,0.13,4.73,3.5,11,11,5,5,3,3,2,2,,,,,,,0.13,0.13,-5.98,-5.75,15.5,12.8,15,109,95,68,272,316,8.8,8.8,2.6,2.6,145,91,195,192,51.5,5.5,6/2/2026,6/2/2026,
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,Team Training,MD-2,Tuesday,23,Team Training,80,7683,96.0,317,317,173,173,119,119,576,533,7.21,7.21,170,7,7,7,3,3,2,2,30.8,33.8,25,25,,12,12,7,7,5,5,,,,,,,0.32,0.32,5.18,4.89,25,25,12,12,7,7,5,5,,,,,,,0.31,0.31,-6.04,-5.48,14.9,13.4,36,242,212,151,606,674,8.0,8.0,2.4,2.4,140,192,189,197,49.2,7.5,6/2/2026,6/2/2026,
Kostas Tsimikas,Kostas,Tsimikas,Full Back,Team Training,MD-2,Tuesday,23,Team Training,80,7905,98.8,306,306,167,167,117,117,556,538,6.95,6.95,167,5,7,7,3,3,2,2,30.8,34.6,27,27,,13,13,8,8,5,5,,,,,,,0.34,0.34,6.06,3.37,26,26,13,13,7,7,5,5,,,,,,,0.33,0.33,-5.37,-4.7,13.7,17.6,40,258,226,162,646,767,8.0,8.0,2.4,2.4,152,198,194,199,48.7,4.2,6/2/2026,6/2/2026,
Lazaros Rota,Lazaros,Rota,Full Back,Team Training,MD-2,Tuesday,23,Team Training,80,7784,97.3,353,353,193,193,126,126,643,627,8.03,8.03,180,7,8,8,4,4,2,2,29.7,34.4,23,23,,11,11,7,7,4,4,,,,,,,0.3,0.3,5.46,5.17,23,23,11,11,6,6,4,4,,,,,,,0.29,0.29,-5.91,-4.69,11.6,9.2,40,250,219,157,626,690,8.0,8.0,2.4,2.4,138,195,191,194,48.2,5.4,6/2/2026,6/2/2026,
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,Team Training,MD-2,Tuesday,23,Team Training,72,5184,72.0,130,130,71,71,42,42,236,245,3.28,3.28,60,2,3,3,1,1,0,0,28.8,32.6,19,19,,9,9,5,5,3,3,,,,,,,0.28,0.28,5.51,4.51,17,17,8,8,5,5,3,3,,,,,,,0.25,0.25,-6.06,-5.43,9.1,17.4,21,148,130,93,370,403,7.2,7.2,2.2,2.2,136,130,197,194,50.4,5.0,6/2/2026,6/2/2026,
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,Team Training,MD-2,Tuesday,23,Team Training,65,5541,85.2,143,143,78,78,50,50,260,247,4.0,4.0,72,3,3,3,1,1,1,1,28.5,32.5,21,21,,10,10,6,6,4,4,,,,,,,0.32,0.32,5.15,4.2,21,21,10,10,6,6,4,4,,,,,,,0.33,0.33,-4.51,-5.01,8.7,13.4,27,156,137,98,391,445,6.5,6.5,1.9,1.9,152,139,196,195,49.5,8.3,6/2/2026,6/2/2026,
Pantelis Hatzidiakos,Pantelis,Hatzidiakos,Central Defender,Team Training,MD-2,Tuesday,23,Team Training,80,6541,81.8,168,168,92,92,51,51,306,304,3.82,3.82,73,2,4,4,2,2,1,1,28.0,32.5,24,24,,12,12,7,7,4,4,,,,,,,0.31,0.31,4.88,4.12,22,22,11,11,6,6,4,4,,,,,,,0.29,0.29,-6.36,-5.59,9.4,9.7,31,202,176,126,504,556,8.0,8.0,2.4,2.4,143,164,195,199,50.4,6.7,6/2/2026,6/2/2026,
Panagiotis Retsos,Panagiotis,Retsos,Central Defender,Team Training,MD-2,Tuesday,23,Team Training,88,6336,72.0,187,187,102,102,55,55,341,325,3.87,3.87,79,3,4,4,2,2,1,1,28.8,32.1,23,23,,11,11,7,7,4,4,,,,,,,0.27,0.27,4.83,5.41,24,24,12,12,7,7,4,4,,,,,,,0.28,0.28,-5.39,-4.24,10.0,8.9,25,179,156,112,446,530,8.8,8.8,2.6,2.6,153,158,191,195,50.9,3.2,6/2/2026,6/2/2026,
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-2,Tuesday,23,Team Training,80,8004,100.1,309,309,168,168,107,107,561,533,7.01,7.01,152,5,7,7,3,3,2,2,29.7,34.1,25,25,,12,12,7,7,5,5,,,,,,,0.32,0.32,4.77,5.44,26,26,13,13,8,8,5,5,,,,,,,0.34,0.34,-5.93,-5.67,9.9,10.1,34,266,232,166,664,768,8.0,8.0,2.4,2.4,138,200,190,197,50.9,6.7,6/2/2026,6/2/2026,
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,Team Training,MD-2,Tuesday,23,Team Training,80,8039,100.5,213,213,116,116,75,75,387,351,4.84,4.84,107,4,5,5,2,2,1,1,28.8,32.3,31,31,,15,15,9,9,6,6,,,,,,,0.4,0.4,5.09,3.84,29,29,14,14,8,8,5,5,,,,,,,0.37,0.37,-6.2,-4.36,16.2,16.5,40,236,206,147,589,633,8.0,8.0,2.4,2.4,138,201,187,195,51.9,6.0,6/2/2026,6/2/2026,
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,Team Training,MD-2,Tuesday,23,Team Training,88,9116,103.6,253,253,138,138,66,66,461,422,5.24,5.24,95,3,6,6,3,3,1,1,28.8,32.5,27,27,,13,13,8,8,5,5,,,,,,,0.32,0.32,4.57,4.63,29,29,14,14,8,8,5,5,,,,,,,0.33,0.33,-4.91,-3.59,11.9,16.7,37,257,224,160,641,686,8.8,8.8,2.6,2.6,137,228,187,196,49.1,8.4,6/2/2026,6/2/2026,
Manolis Siopis,Manolis,Siopis,Defensive Midfielder,Team Training,MD-2,Tuesday,23,Team Training,65,6276,96.5,166,166,91,91,52,52,302,316,4.64,4.64,74,3,4,4,2,2,1,1,29.4,31.8,22,22,,11,11,6,6,4,4,,,,,,,0.34,0.34,5.95,3.2,21,21,10,10,6,6,4,4,,,,,,,0.33,0.33,-4.76,-3.06,18.2,10.7,30,185,161,115,461,514,6.5,6.5,1.9,1.9,138,157,187,197,49.3,6.1,6/2/2026,6/2/2026,
Christos Mouzakitis,Christos,Mouzakitis,Defensive Midfielder,Team Training,MD-2,Tuesday,23,Team Training,88,8394,95.4,199,199,109,109,58,58,362,346,4.12,4.12,82,3,4,4,2,2,1,1,28.3,32.4,31,31,,15,15,9,9,6,6,,,,,,,0.35,0.35,4.98,4.47,30,30,15,15,9,9,6,6,,,,,,,0.34,0.34,-4.74,-5.42,19.8,17.8,40,277,242,173,693,819,8.8,8.8,2.6,2.6,138,210,196,194,50.5,5.8,6/2/2026,6/2/2026,
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-2,Tuesday,23,Team Training,65,5467,84.1,195,195,106,106,77,77,355,361,5.46,5.46,110,5,4,4,2,2,1,1,29.8,32.9,18,18,,9,9,5,5,3,3,,,,,,,0.29,0.29,5.03,3.57,19,19,9,9,5,5,3,3,,,,,,,0.3,0.3,-6.23,-4.17,18.9,9.9,26,152,133,95,379,439,6.5,6.5,1.9,1.9,147,137,193,195,50.8,3.2,6/2/2026,6/2/2026,
Petros Mantalos,Petros,Mantalos,Offensive Midfielder,Team Training,MD-2,Tuesday,23,Team Training,72,5841,81.1,210,210,114,114,64,64,381,369,5.3,5.3,92,3,5,5,2,2,1,1,28.7,32.9,22,22,,11,11,6,6,4,4,,,,,,,0.32,0.32,5.97,3.92,22,22,11,11,6,6,4,4,,,,,,,0.31,0.31,-5.54,-4.53,13.5,12.1,25,196,171,122,489,547,7.2,7.2,2.2,2.2,150,146,194,193,48.9,2.4,6/2/2026,6/2/2026,
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,Team Training,MD-2,Tuesday,23,Team Training,65,5739,88.3,174,174,95,95,86,86,317,310,4.88,4.88,123,5,4,4,2,2,1,1,29.0,33.5,19,19,,9,9,5,5,3,3,,,,,,,0.3,0.3,5.62,4.54,18,18,9,9,5,5,3,3,,,,,,,0.28,0.28,-5.94,-3.03,10.9,14.5,25,179,156,112,447,517,6.5,6.5,1.9,1.9,136,143,193,196,48.7,2.4,6/2/2026,6/2/2026,
Dimitris Pelkas,Dimitris,Pelkas,Offensive Midfielder,Team Training,MD-2,Tuesday,23,Team Training,65,5393,83.0,171,171,93,93,65,65,311,315,4.78,4.78,93,4,4,4,2,2,1,1,30.5,33.2,20,20,,10,10,6,6,4,4,,,,,,,0.31,0.31,5.58,3.83,20,20,10,10,6,6,4,4,,,,,,,0.32,0.32,-6.15,-3.36,11.5,16.8,22,152,133,95,381,412,6.5,6.5,1.9,1.9,146,135,185,197,50.9,4.0,6/2/2026,6/2/2026,
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,Team Training,MD-2,Tuesday,23,Team Training,88,7234,82.2,365,365,199,199,127,127,663,626,7.53,7.53,182,7,9,9,4,4,2,2,30.6,35.5,21,21,,10,10,6,6,4,4,,,,,,,0.25,0.25,6.07,4.05,20,20,10,10,6,6,4,4,,,,,,,0.23,0.23,-5.25,-4.44,9.9,18.1,34,229,201,143,573,670,8.8,8.8,2.6,2.6,153,181,187,196,48.5,2.9,6/2/2026,6/2/2026,
Christos Tzolis,Christos,Tzolis,Winger,Team Training,MD-2,Tuesday,23,Team Training,80,6393,79.9,274,274,149,149,142,142,498,517,6.22,6.22,203,7,6,6,3,3,2,2,31.9,34.8,21,21,,10,10,6,6,4,4,,,,,,,0.26,0.26,4.7,4.55,21,21,10,10,6,6,4,4,,,,,,,0.27,0.27,-5.26,-3.31,16.1,11.9,32,193,169,121,484,544,8.0,8.0,2.4,2.4,148,160,188,195,51.5,4.0,6/2/2026,6/2/2026,
Giorgos Masouras,Giorgos,Masouras,Winger,Team Training,MD-2,Tuesday,23,Team Training,65,6173,95.0,250,250,137,137,113,113,455,430,7.0,7.0,161,6,6,6,3,3,2,2,31.6,35.7,21,21,,10,10,6,6,4,4,,,,,,,0.33,0.33,5.14,3.4,22,22,11,11,6,6,4,4,,,,,,,0.34,0.34,-4.68,-3.57,18.9,11.6,29,179,157,112,448,528,6.5,6.5,1.9,1.9,151,154,190,195,50.3,4.1,6/2/2026,6/2/2026,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,Team Training,MD-2,Tuesday,23,Team Training,72,6584,91.4,275,275,150,150,122,122,500,451,6.95,6.95,174,5,6,6,3,3,2,2,31.2,34.6,21,21,,10,10,6,6,4,4,,,,,,,0.29,0.29,4.62,4.53,19,19,9,9,5,5,3,3,,,,,,,0.28,0.28,-4.71,-5.49,15.6,9.6,34,187,164,117,469,521,7.2,7.2,2.2,2.2,138,165,195,196,50.7,8.3,6/2/2026,6/2/2026,
Fotis Ioannidis,Fotis,Ioannidis,Striker,Team Training,MD-2,Tuesday,23,Team Training,80,6861,85.8,311,311,170,170,112,112,565,520,7.06,7.06,160,5,7,7,3,3,2,2,30.2,34.7,20,20,,10,10,6,6,4,4,,,,,,,0.26,0.26,4.65,5.24,19,19,9,9,5,5,3,3,,,,,,,0.24,0.24,-6.47,-4.5,14.9,10.5,31,201,176,126,504,595,8.0,8.0,2.4,2.4,154,172,191,194,50.3,5.9,6/2/2026,6/2/2026,
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,Team Training,MD-1,Wednesday,23,Team Training,65,1921,29.5,17,17,9,9,4,4,31,28,0.48,0.48,6,0,0,0,0,0,0,0,24.2,27.6,6,6,,3,3,1,1,1,1,,,,,,,0.09,0.09,4.83,4.67,5,5,2,2,1,1,1,1,,,,,,,0.09,0.09,-4.53,-3.17,19.3,11.9,7,65,57,40,162,194,6.5,6.5,1.9,1.9,152,48,190,192,48.2,8.1,6/3/2026,6/3/2026,
Odysseas Vlachodimos,Odysseas,Vlachodimos,Goalkeeper,Team Training,MD-1,Wednesday,23,Team Training,88,2538,28.8,19,19,10,10,6,6,35,33,0.39,0.39,9,0,0,0,0,0,0,0,24.6,27.5,9,9,,4,4,2,2,1,1,,,,,,,0.1,0.1,5.25,3.27,9,9,4,4,2,2,1,1,,,,,,,0.11,0.11,-5.88,-5.76,11.2,12.9,12,70,62,44,176,185,8.8,8.8,2.6,2.6,136,63,196,195,50.5,3.7,6/3/2026,6/3/2026,
Christos Mandas,Christos,Mandas,Goalkeeper,Team Training,MD-1,Wednesday,23,Team Training,65,1774,27.3,13,13,7,7,4,4,24,24,0.37,0.37,6,0,0,0,0,0,0,0,24.3,27.4,6,6,,3,3,1,1,1,1,,,,,,,0.1,0.1,4.87,5.42,5,5,2,2,1,1,1,1,,,,,,,0.09,0.09,-4.79,-4.35,16.6,19.1,8,57,50,35,142,161,6.5,6.5,1.9,1.9,152,44,186,192,51.4,6.0,6/3/2026,6/3/2026,
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,Team Training,MD-1,Wednesday,23,Team Training,88,6158,70.0,229,229,125,125,89,89,416,381,4.73,4.73,127,4,5,5,2,2,1,1,31.1,34.3,19,19,,9,9,5,5,3,3,,,,,,,0.23,0.23,5.43,4.33,19,19,9,9,5,5,3,3,,,,,,,0.23,0.23,-5.54,-5.55,8.2,19.1,25,196,172,123,491,576,8.8,8.8,2.6,2.6,143,154,196,199,49.2,8.8,6/3/2026,6/3/2026,
Kostas Tsimikas,Kostas,Tsimikas,Full Back,Team Training,MD-1,Wednesday,23,Team Training,72,4714,65.5,198,198,108,108,81,81,360,354,5.01,5.01,116,3,4,4,2,2,1,1,31.1,34.1,17,17,,8,8,5,5,3,3,,,,,,,0.24,0.24,5.21,3.37,16,16,8,8,4,4,3,3,,,,,,,0.23,0.23,-5.63,-3.78,18.1,8.6,20,131,115,82,328,391,7.2,7.2,2.2,2.2,137,118,193,200,50.1,8.6,6/3/2026,6/3/2026,
Lazaros Rota,Lazaros,Rota,Full Back,Team Training,MD-1,Wednesday,23,Team Training,88,5908,67.1,255,255,139,139,87,87,463,418,5.26,5.26,124,4,6,6,3,3,1,1,30.0,34.6,22,22,,11,11,6,6,4,4,,,,,,,0.26,0.26,5.23,3.7,20,20,10,10,6,6,4,4,,,,,,,0.23,0.23,-5.68,-4.87,8.5,11.5,30,193,168,120,481,519,8.8,8.8,2.6,2.6,145,148,194,197,48.4,5.1,6/3/2026,6/3/2026,
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,Team Training,MD-1,Wednesday,23,Team Training,72,3783,52.5,92,92,50,50,33,33,167,159,2.32,2.32,47,1,2,2,1,1,0,0,29.1,32.3,15,15,,7,7,4,4,3,3,,,,,,,0.21,0.21,5.53,4.48,13,13,6,6,4,4,2,2,,,,,,,0.19,0.19,-5.3,-3.53,15.7,16.7,17,108,95,68,271,299,7.2,7.2,2.2,2.2,146,95,192,199,50.5,7.1,6/3/2026,6/3/2026,
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,Team Training,MD-1,Wednesday,23,Team Training,80,4438,55.5,126,126,69,69,42,42,229,231,2.86,2.86,60,2,3,3,1,1,0,0,27.9,32.3,15,15,,7,7,4,4,3,3,,,,,,,0.2,0.2,5.49,4.94,14,14,7,7,4,4,2,2,,,,,,,0.18,0.18,-4.76,-5.49,9.5,9.8,18,149,131,93,373,423,8.0,8.0,2.4,2.4,142,111,191,193,51.5,4.2,6/3/2026,6/3/2026,
